Survey,Year,Quarter,Area,SubArea,AphiaID,Species,LngtClass,CPUE_number_per_hour,DateofCalculation
NS-IBTS,2008,1,4,4.00E+09,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,4,4.00E+09,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,4,4.00E+10,127379,Entelurus aequoreus,270,1,20170602
NS-IBTS,2008,1,4,4.00E+10,127379,Entelurus aequoreus,340,1,20170602
NS-IBTS,2008,1,4,4.00E+10,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,4,4.00E+10,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,4,4.00E+10,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,5,31F1,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,5,31F1,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,5,31F1,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,5,31F1,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,5,32F1,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,5,32F1,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,5,32F1,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,5,32F1,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,5,33F1,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,5,33F1,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,5,33F1,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,5,33F1,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,5,33F2,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,5,33F2,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,5,33F2,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,5,33F2,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,5,34F1,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,5,34F1,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,5,34F1,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,5,34F1,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,5,34F2,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,5,34F2,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,5,34F2,127387,Syngnathus acus,360,1,20170602
NS-IBTS,2008,1,5,34F2,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,5,34F2,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,5,35F0,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,5,35F0,127387,Syngnathus acus,470,2,20170602
NS-IBTS,2008,1,5,35F0,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,5,35F0,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,5,35F1,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,5,35F1,127379,Entelurus aequoreus,270,1,20170602
NS-IBTS,2008,1,5,35F1,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,5,35F1,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,5,35F1,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,5,35F2,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,5,35F2,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,5,35F2,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,5,35F2,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,5,36F1,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,5,36F1,127379,Entelurus aequoreus,260,2,20170602
NS-IBTS,2008,1,5,36F1,127379,Entelurus aequoreus,270,1,20170602
NS-IBTS,2008,1,5,36F1,127379,Entelurus aequoreus,300,1,20170602
NS-IBTS,2008,1,5,36F1,127379,Entelurus aequoreus,340,1,20170602
NS-IBTS,2008,1,5,36F1,127379,Entelurus aequoreus,350,2,20170602
NS-IBTS,2008,1,5,36F1,127379,Entelurus aequoreus,380,1,20170602
NS-IBTS,2008,1,5,36F1,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,5,36F1,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,5,36F1,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,5,36F2,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,5,36F2,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,5,36F2,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,5,36F2,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,6,31F2,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,6,31F2,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,6,31F2,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,6,31F2,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,6,32F2,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,6,32F2,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,6,32F2,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,6,32F2,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,6,32F3,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,6,32F3,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,6,32F3,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,6,32F3,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,6,33F3,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,6,33F3,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,6,33F3,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,6,33F3,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,6,33F4,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,6,33F4,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,6,33F4,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,6,33F4,127389,Syngnathus rostellatus,120,1.333,20170602
NS-IBTS,2008,1,6,33F4,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,6,34F3,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,6,34F3,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,6,34F3,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,6,34F3,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,6,34F4,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,6,34F4,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,6,34F4,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,6,34F4,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,6,35F3,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,6,35F3,127379,Entelurus aequoreus,300,0.5,20170602
NS-IBTS,2008,1,6,35F3,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,6,35F3,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,6,35F3,127389,Syngnathus rostellatus,120,0.5,20170602
NS-IBTS,2008,1,6,35F3,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,6,35F4,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,6,35F4,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,6,35F4,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,6,35F4,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,6,36F3,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,6,36F3,127379,Entelurus aequoreus,350,0.667,20170602
NS-IBTS,2008,1,6,36F3,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,6,36F3,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,6,36F3,127389,Syngnathus rostellatus,90,1.333,20170602
NS-IBTS,2008,1,6,36F3,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,6,36F4,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,6,36F4,127379,Entelurus aequoreus,270,0.667,20170602
NS-IBTS,2008,1,6,36F4,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,6,36F4,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,6,36F4,127389,Syngnathus rostellatus,110,0.667,20170602
NS-IBTS,2008,1,6,36F4,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,6,36F5,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,6,36F5,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,6,36F5,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,6,36F5,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,6,36F6,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,6,36F6,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,6,36F6,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,6,36F6,127389,Syngnathus rostellatus,100,0.667,20170602
NS-IBTS,2008,1,6,36F6,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,6,36F7,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,6,36F7,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,6,36F7,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,6,36F7,127389,Syngnathus rostellatus,90,1,20170602
NS-IBTS,2008,1,6,36F7,127389,Syngnathus rostellatus,110,1,20170602
NS-IBTS,2008,1,6,36F7,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,6,37F2,127379,Entelurus aequoreus,270,2,20170602
NS-IBTS,2008,1,6,37F2,127379,Entelurus aequoreus,290,4,20170602
NS-IBTS,2008,1,6,37F2,127379,Entelurus aequoreus,300,1,20170602
NS-IBTS,2008,1,6,37F2,127379,Entelurus aequoreus,390,2,20170602
NS-IBTS,2008,1,6,37F2,127379,Entelurus aequoreus,410,1,20170602
NS-IBTS,2008,1,6,37F2,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,6,37F2,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,6,37F2,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,6,37F3,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,6,37F3,127379,Entelurus aequoreus,360,2,20170602
NS-IBTS,2008,1,6,37F3,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,6,37F3,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,6,37F3,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,6,37F4,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,6,37F4,127379,Entelurus aequoreus,430,1.667,20170602
NS-IBTS,2008,1,6,37F4,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,6,37F4,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,6,37F4,127389,Syngnathus rostellatus,100,0.667,20170602
NS-IBTS,2008,1,6,37F4,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,6,37F5,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,6,37F5,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,6,37F5,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,6,37F5,127389,Syngnathus rostellatus,80,0.667,20170602
NS-IBTS,2008,1,6,37F5,127389,Syngnathus rostellatus,90,0.667,20170602
NS-IBTS,2008,1,6,37F5,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,6,37F6,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,6,37F6,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,6,37F6,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,6,37F6,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,6,37F7,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,6,37F7,127379,Entelurus aequoreus,90,1,20170602
NS-IBTS,2008,1,6,37F7,127379,Entelurus aequoreus,400,1,20170602
NS-IBTS,2008,1,6,37F7,127379,Entelurus aequoreus,420,1,20170602
NS-IBTS,2008,1,6,37F7,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,6,37F7,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,6,37F7,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,6,37F8,127379,Entelurus aequoreus,140,0,20170602
NS-IBTS,2008,1,6,37F8,127379,Entelurus aequoreus,170,0,20170602
NS-IBTS,2008,1,6,37F8,127379,Entelurus aequoreus,180,0,20170602
NS-IBTS,2008,1,6,37F8,127379,Entelurus aequoreus,200,0,20170602
NS-IBTS,2008,1,6,37F8,127379,Entelurus aequoreus,210,0,20170602
NS-IBTS,2008,1,6,37F8,127379,Entelurus aequoreus,240,0,20170602
NS-IBTS,2008,1,6,37F8,127379,Entelurus aequoreus,270,1,20170602
NS-IBTS,2008,1,6,37F8,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,6,37F8,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,6,37F8,127389,Syngnathus rostellatus,70,1,20170602
NS-IBTS,2008,1,6,37F8,127389,Syngnathus rostellatus,90,6,20170602
NS-IBTS,2008,1,6,37F8,127389,Syngnathus rostellatus,100,2,20170602
NS-IBTS,2008,1,6,37F8,127389,Syngnathus rostellatus,110,1,20170602
NS-IBTS,2008,1,6,37F8,127389,Syngnathus rostellatus,130,1,20170602
NS-IBTS,2008,1,6,37F8,127389,Syngnathus rostellatus,140,1,20170602
NS-IBTS,2008,1,6,37F8,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,6,38F2,127379,Entelurus aequoreus,250,1,20170602
NS-IBTS,2008,1,6,38F2,127379,Entelurus aequoreus,260,1,20170602
NS-IBTS,2008,1,6,38F2,127379,Entelurus aequoreus,270,2,20170602
NS-IBTS,2008,1,6,38F2,127379,Entelurus aequoreus,290,1,20170602
NS-IBTS,2008,1,6,38F2,127379,Entelurus aequoreus,300,1,20170602
NS-IBTS,2008,1,6,38F2,127379,Entelurus aequoreus,310,1,20170602
NS-IBTS,2008,1,6,38F2,127379,Entelurus aequoreus,350,1,20170602
NS-IBTS,2008,1,6,38F2,127379,Entelurus aequoreus,400,1,20170602
NS-IBTS,2008,1,6,38F2,127379,Entelurus aequoreus,410,1,20170602
NS-IBTS,2008,1,6,38F2,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,6,38F2,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,6,38F2,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,6,38F3,127379,Entelurus aequoreus,230,1,20170602
NS-IBTS,2008,1,6,38F3,127379,Entelurus aequoreus,280,1,20170602
NS-IBTS,2008,1,6,38F3,127379,Entelurus aequoreus,330,1,20170602
NS-IBTS,2008,1,6,38F3,127379,Entelurus aequoreus,390,1,20170602
NS-IBTS,2008,1,6,38F3,127379,Entelurus aequoreus,400,1,20170602
NS-IBTS,2008,1,6,38F3,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,6,38F3,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,6,38F3,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,6,38F4,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,6,38F4,127379,Entelurus aequoreus,280,2.069,20170602
NS-IBTS,2008,1,6,38F4,127379,Entelurus aequoreus,300,3.104,20170602
NS-IBTS,2008,1,6,38F4,127379,Entelurus aequoreus,310,1.035,20170602
NS-IBTS,2008,1,6,38F4,127379,Entelurus aequoreus,340,2.069,20170602
NS-IBTS,2008,1,6,38F4,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,6,38F4,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,6,38F4,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,6,38F5,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,6,38F5,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,6,38F5,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,6,38F5,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,6,38F6,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,6,38F6,127379,Entelurus aequoreus,370,0.667,20170602
NS-IBTS,2008,1,6,38F6,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,6,38F6,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,6,38F6,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,6,38F7,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,6,38F7,127379,Entelurus aequoreus,70,7.573,20170602
NS-IBTS,2008,1,6,38F7,127379,Entelurus aequoreus,80,18.933,20170602
NS-IBTS,2008,1,6,38F7,127379,Entelurus aequoreus,90,3.787,20170602
NS-IBTS,2008,1,6,38F7,127379,Entelurus aequoreus,100,3.787,20170602
NS-IBTS,2008,1,6,38F7,127379,Entelurus aequoreus,120,3.787,20170602
NS-IBTS,2008,1,6,38F7,127379,Entelurus aequoreus,130,3.787,20170602
NS-IBTS,2008,1,6,38F7,127379,Entelurus aequoreus,410,3.787,20170602
NS-IBTS,2008,1,6,38F7,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,6,38F7,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,6,38F7,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,6,38F8,127379,Entelurus aequoreus,80,4.202,20170602
NS-IBTS,2008,1,6,38F8,127379,Entelurus aequoreus,90,12.606,20170602
NS-IBTS,2008,1,6,38F8,127379,Entelurus aequoreus,100,4.202,20170602
NS-IBTS,2008,1,6,38F8,127379,Entelurus aequoreus,280,4.202,20170602
NS-IBTS,2008,1,6,38F8,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,6,38F8,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,6,38F8,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,6,39F3,127379,Entelurus aequoreus,280,1,20170602
NS-IBTS,2008,1,6,39F3,127379,Entelurus aequoreus,310,1,20170602
NS-IBTS,2008,1,6,39F3,127379,Entelurus aequoreus,410,1,20170602
NS-IBTS,2008,1,6,39F3,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,6,39F3,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,6,39F3,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,6,39F4,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,6,39F4,127379,Entelurus aequoreus,210,1,20170602
NS-IBTS,2008,1,6,39F4,127379,Entelurus aequoreus,280,2,20170602
NS-IBTS,2008,1,6,39F4,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,6,39F4,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,6,39F4,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,6,39F5,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,6,39F5,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,6,39F5,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,6,39F5,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,6,39F6,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,6,39F6,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,6,39F6,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,6,39F6,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,6,39F7,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,6,39F7,127379,Entelurus aequoreus,400,0.667,20170602
NS-IBTS,2008,1,6,39F7,127379,Entelurus aequoreus,430,0.667,20170602
NS-IBTS,2008,1,6,39F7,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,6,39F7,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,6,39F7,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,6,39F8,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,6,39F8,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,6,39F8,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,6,39F8,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,7,40F5,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,7,40F5,127379,Entelurus aequoreus,270,1.035,20170602
NS-IBTS,2008,1,7,40F5,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,7,40F5,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,7,40F5,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,7,40F6,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,7,40F6,127379,Entelurus aequoreus,380,1,20170602
NS-IBTS,2008,1,7,40F6,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,7,40F6,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,7,40F6,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,7,40F7,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,7,40F7,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,7,40F7,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,7,40F7,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,7,41F5,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,7,41F5,127379,Entelurus aequoreus,250,1,20170602
NS-IBTS,2008,1,7,41F5,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,7,41F5,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,7,41F5,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,7,41F6,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,7,41F6,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,7,41F6,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,7,41F6,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,7,41F7,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,7,41F7,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,7,41F7,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,7,41F7,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,7,42F5,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,7,42F5,127379,Entelurus aequoreus,260,1,20170602
NS-IBTS,2008,1,7,42F5,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,7,42F5,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,7,42F5,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,7,42F6,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,7,42F6,127379,Entelurus aequoreus,300,0.645,20170602
NS-IBTS,2008,1,7,42F6,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,7,42F6,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,7,42F6,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,7,42F7,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,7,42F7,127379,Entelurus aequoreus,270,1,20170602
NS-IBTS,2008,1,7,42F7,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,7,42F7,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,7,42F7,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,7,43F5,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,7,43F5,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,7,43F5,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,7,43F5,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,7,43F6,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,7,43F6,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,7,43F6,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,7,43F6,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,7,43F7,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,7,43F7,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,7,43F7,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,7,43F7,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,7,44F5,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,7,44F5,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,7,44F5,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,7,44F5,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,8,43F8,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,8,43F8,127379,Entelurus aequoreus,280,1,20170602
NS-IBTS,2008,1,8,43F8,127379,Entelurus aequoreus,290,1,20170602
NS-IBTS,2008,1,8,43F8,127379,Entelurus aequoreus,300,5,20170602
NS-IBTS,2008,1,8,43F8,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,8,43F8,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,8,43F8,127389,Syngnathus rostellatus,150,1,20170602
NS-IBTS,2008,1,8,43F8,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,8,44F8,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,8,44F8,127379,Entelurus aequoreus,260,0.667,20170602
NS-IBTS,2008,1,8,44F8,127379,Entelurus aequoreus,270,0.667,20170602
NS-IBTS,2008,1,8,44F8,127379,Entelurus aequoreus,290,1.333,20170602
NS-IBTS,2008,1,8,44F8,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,8,44F8,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,8,44F8,127393,Syngnathus typhle,0,0,20170602
NS-IBTS,2008,1,8,44F9,127379,Entelurus aequoreus,0,0,20170602
NS-IBTS,2008,1,8,44F9,127379,Entelurus aequoreus,270,0.667,20170602
NS-IBTS,2008,1,8,44F9,127387,Syngnathus acus,0,0,20170602
NS-IBTS,2008,1,8,44F9,127389,Syngnathus rostellatus,0,0,20170602
NS-IBTS,2008,1,8,44F9,127393,Syngnathus typhle,0,0,20170602
